19.13,35.40
19.40,35.48
19.69,35.56
19.97,35.63
20.26,35.71
20.56,36.10
20.86,36.17
21.16,36.25
21.47,36.32
21.78,36.49
22.10,36.85
22.42,36.92
22.74,37.00
23.08,37.15
23.41,37.22
23.75,37.43
24.10,37.50
24.45,37.70
24.80,37.77
25.16,37.84
25.53,38.21
25.90,38.28
26.28,38.35
26.66,38.58
27.05,38.65
27.44,38.83
27.84,38.90
28.25,39.11
28.66,39.17
29.07,39.31
29.50,39.50
29.93,39.57
30.36,39.63
30.80,39.92
31.25,39.98
31.70,40.04
32.17,40.38
32.63,40.44
33.11,40.51
33.59,40.57
34.08,40.78
34.57,40.89
35.08,40.95
35.59,41.10
36.10,41.15
36.63,41.21
37.16,41.25
37.70,41.35
38.25,41.54
38.81,41.59
39.37,41.75
39.95,41.80
40.53,41.86
41.12,42.00
41.71,42.06
42.32,42.26
42.94,42.31
43.56,42.45
44.19,42.55
44.84,42.69
45.49,42.74
46.15,42.91
46.82,42.96
47.50,43.11
48.19,43.15
48.90,43.22
49.61,43.36
50.33,43.41
51.06,43.61
51.80,43.66
52.56,43.88
53.32,43.97
54.10,44.02
54.88,44.18
55.68,44.22
56.49,44.41
57.31,44.48
58.15,44.58
58.99,44.63
59.85,44.67
60.72,44.71
61.60,44.78
62.50,44.84
63.41,44.88
64.33,45.03
65.27,45.06
66.22,45.16
67.18,45.20
68.16,45.32
69.15,45.40
70.15,45.37
71.17,45.45
72.21,45.51
73.26,45.57
74.33,45.56
75.41,45.59
76.50,45.67
77.62,45.79
78.75,45.85
79.89,45.97
81.05,46.10
82.23,46.23
83.43,46.27
84.64,46.35
85.87,46.44
87.12,46.49
88.39,46.61
89.67,46.71
90.98,46.89
92.30,47.02
93.64,47.14
95.01,47.30
96.39,47.41
97.79,47.56
99.21,47.66
100.66,47.74
102.12,47.81
103.61,47.84
105.11,47.93
106.64,48.04
108.19,48.15
109.77,48.35
111.36,48.49
112.98,48.64
114.63,48.75
116.29,48.83
117.98,48.88
119.70,48.98
121.44,49.09
123.21,49.18
