19.13,70.81
19.40,70.88
19.69,70.96
19.97,71.04
20.26,71.11
20.56,71.34
20.86,71.41
21.16,71.49
21.47,71.57
21.78,71.66
22.10,71.87
22.42,71.95
22.74,72.02
23.08,72.17
23.41,72.24
23.75,72.35
24.10,72.42
24.45,72.54
24.80,72.61
25.16,72.68
25.53,72.81
25.90,72.88
26.28,72.95
26.66,73.00
27.05,73.06
27.44,73.13
27.84,73.20
28.25,73.20
28.66,73.27
29.07,73.36
29.50,73.25
29.93,73.31
30.36,73.38
30.80,73.42
31.25,73.49
31.70,73.55
32.17,73.69
32.63,73.75
33.11,73.71
33.59,73.77
34.08,73.76
34.57,73.84
35.08,73.90
35.59,73.84
36.10,73.89
36.63,73.95
37.16,73.95
37.70,73.94
38.25,74.07
38.81,74.13
39.37,74.10
39.95,74.15
40.53,74.20
41.12,74.19
41.71,74.24
42.32,74.42
42.94,74.48
43.56,74.45
44.19,74.46
44.84,74.46
45.49,74.51
46.15,74.47
46.82,74.51
47.50,74.43
48.19,74.48
48.90,74.45
49.61,74.38
50.33,74.43
51.06,74.45
51.80,74.50
52.56,74.54
53.32,74.55
54.10,74.60
54.88,74.54
55.68,74.59
56.49,74.63
57.31,74.63
58.15,74.66
58.99,74.60
59.85,74.41
60.72,74.46
61.60,74.46
62.50,74.52
63.41,74.42
64.33,74.55
65.27,74.60
66.22,74.65
67.18,74.67
68.16,74.72
69.15,74.71
70.15,74.69
71.17,74.70
72.21,74.74
73.26,74.74
74.33,74.72
75.41,74.70
76.50,74.66
77.62,74.67
78.75,74.68
79.89,74.76
81.05,74.84
82.23,74.89
83.43,74.94
84.64,74.89
85.87,74.82
87.12,74.77
88.39,74.76
89.67,74.73
90.98,74.75
92.30,74.71
93.64,74.75
95.01,74.77
96.39,74.78
97.79,74.84
99.21,74.78
100.66,74.78
102.12,74.71
103.61,74.59
105.11,74.62
106.64,74.65
108.19,74.63
109.77,74.65
111.36,74.69
112.98,74.77
114.63,74.80
116.29,74.69
117.98,74.64
119.70,74.65
121.44,74.63
123.21,74.61
125.00,74.55
126.82,74.54
128.66,74.61
130.53,74.70
132.43,74.70
134.36,74.69
136.31,74.65
138.30,74.68
140.31,74.70
142.35,74.65
144.42,74.60
146.52,74.63
148.65,74.73
150.81,74.71
153.01,74.75
155.23,74.77
157.49,74.79
159.78,74.82
162.10,74.80
164.46,74.83
166.85,74.80
169.28,74.80
171.74,74.68
174.24,74.70
176.78,74.73
179.35,74.70
181.96,74.60
184.60,74.49
187.29,74.48
190.01,74.45
192.78,74.42
195.58,74.41
198.43,74.34
201.31,74.27
204.24,74.27
207.21,74.27
210.22,74.35
213.28,74.38
216.38,74.38
219.53,74.35
222.72,74.43
225.96,74.46
229.25,74.45
232.59,74.44
235.97,74.48
239.40,74.48
242.88,74.56
246.42,74.58
250.00,74.59
253.64,74.52
257.33,74.50
261.07,74.52
264.87,74.55
268.72,74.53
272.63,74.51
276.59,74.48
280.62,74.41
284.70,74.36
288.84,74.35
293.04,74.28
297.30,74.28
301.63,74.23
306.01,74.26
310.46,74.26
314.98,74.23
319.56,74.11
324.21,74.14
328.93,74.13
333.71,74.12
338.56,74.14
343.49,74.08
348.48,74.11
353.55,74.07
358.70,74.02
363.91,74.01
369.21,73.99
374.58,73.84
380.03,73.78
385.55,73.71
391.16,73.63
396.85,73.65
402.62,73.61
408.48,73.55
414.42,73.52
420.45,73.45
426.56,73.47
432.77,73.50
439.06,73.52
445.45,73.55
451.93,73.50
458.50,73.42
465.17,73.38
471.94,73.32
478.80,73.29
485.77,73.24
492.83,73.17
500.00,73.15
507.27,73.08
514.65,73.08
522.14,72.96
529.73,72.95
537.44,72.91
545.25,72.91
553.18,72.90
561.23,72.76
569.39,72.61
577.68,72.59
586.08,72.45
594.60,72.36
603.25,72.32
612.03,72.15
620.93,72.07
629.96,72.04
639.12,71.93
648.42,71.78
657.85,71.73
667.42,71.68
677.13,71.61
686.98,71.68
696.97,71.78
707.11,71.89
717.39,72.02
727.83,72.15
738.41,72.25
749.15,72.36
760.05,72.41
771.11,72.44
782.32,72.42
793.70,72.39
805.25,72.33
816.96,72.31
828.84,72.33
840.90,72.24
853.13,72.21
865.54,72.14
878.13,72.12
890.90,72.08
903.86,72.07
917.00,72.03
930.34,72.02
943.87,72.08
957.60,72.07
971.53,72.06
985.66,72.14
1000.00,72.16
1014.55,72.19
1029.30,72.23
1044.27,72.28
1059.46,72.28
1074.87,72.31
1090.51,72.33
1106.37,72.35
1122.46,72.36
1138.79,72.44
1155.35,72.47
1172.16,72.48
1189.21,72.54
1206.50,72.61
1224.05,72.65
1241.86,72.70
1259.92,72.81
1278.25,72.89
1296.84,72.98
1315.70,73.08
1334.84,73.14
1354.26,73.22
1373.95,73.26
1393.94,73.28
1414.21,73.39
1434.78,73.46
1455.65,73.61
1476.83,73.60
1498.31,73.75
1520.10,73.72
1542.21,73.80
1564.64,73.86
1587.40,73.91
1610.49,73.99
1633.92,74.15
1657.68,74.27
1681.79,74.26
1706.26,74.38
1731.07,74.47
1756.25,74.54
1781.80,74.63
1807.71,74.72
1834.01,74.82
1860.68,74.86
1887.75,74.88
1915.21,74.93
1943.06,74.90
1971.33,74.94
2000.00,74.94
2029.09,74.96
2058.60,75.00
2088.55,75.10
2118.93,75.22
2149.75,75.32
2181.02,75.45
2212.74,75.54
2244.92,75.70
2277.58,75.81
2310.71,75.98
2344.32,76.12
2378.41,76.25
2413.01,76.37
2448.11,76.39
2483.72,76.46
2519.84,76.53
2556.49,76.57
2593.68,76.59
2631.41,76.64
2669.68,76.63
2708.51,76.62
2747.91,76.64
2787.88,76.60
2828.43,76.57
2869.57,76.60
2911.31,76.55
2953.65,76.54
2996.61,76.48
3040.20,76.46
3084.42,76.43
3129.29,76.36
3174.80,76.32
3220.98,76.20
3267.83,76.14
3315.36,76.09
3363.59,76.01
3412.51,75.95
3462.15,75.82
3512.50,75.68
3563.59,75.55
3615.43,75.41
3668.02,75.27
3721.37,75.11
3775.50,74.95
3830.41,74.80
3886.13,74.68
3942.65,74.63
4000.00,74.55
4058.18,74.51
4117.21,74.45
4177.10,74.36
4237.85,74.33
4299.49,74.25
4362.03,74.28
4425.48,74.24
4489.85,74.15
4555.15,74.12
4621.41,74.06
4688.63,74.09
4756.83,74.15
4826.02,74.26
4896.21,74.32
4967.43,74.35
5039.68,74.42
5112.99,74.51
5187.36,74.71
5262.81,74.87
5339.36,75.06
5417.02,75.22
5495.81,75.38
5575.75,75.54
